OG,branch,dN,dS
OG0009265.fa.json,Rsag_NChap2_final_00028454_RA_1,0.058461690391999,0.2406580075133558
OG0009265.fa.json,TX_maternal_00029928_RA_1,0.001897475408366,0.0078109724166555
OG0009265.fa.json,TX_paternal_00032977_RA_1,0.000600993234412,0.0024739933681838
OG0009265.fa.json,buc_00026870_RA_1,0.0348623211856822,0.1435110188840036
OG0009442.fa.json,Node2,0.0046310978242729,0.027969663736825
OG0009442.fa.json,Rsag_NChap2_final_00028962_RA_1,0.0327733178591224,0.1979355035981461
OG0009442.fa.json,TX_maternal_00030537_RA_1,0.0006648876269078,0.0040156101324221
OG0009442.fa.json,TX_paternal_00033609_RA_1,0.0086467666188485,0.0522224241242342
OG0009442.fa.json,buc_00036526_RA_1,0.0187629295810488,0.1133193145584343
OG0009058.fa.json,Node2,0.0296396456305716,0.1746890385044315
OG0009058.fa.json,Rsag_NChap2_final_00027684_RA_1,0.0338699127125759,0.1996212289355497
OG0009058.fa.json,TX_maternal_00029299_RA_1,0.0012953913249418,0.0076347291010678
OG0009058.fa.json,TX_paternal_00032352_RA_1,0.0005504584310083,0.0032442713805702
OG0009058.fa.json,buc_00033004_RA_1,0.0622000076942262,0.3665920866430774
OG0015194.fa.json,Rsag_NChap2_final_00014695_RA_1,0.0560751270340774,0.2291765998863468
OG0015194.fa.json,buc_00016970_RA_1,0.0189434096570161,0.0774208895293425
OG0015466.fa.json,Node2,0.010260759795622,0.1667735687328711
OG0015466.fa.json,Rsag_NChap2_final_00015431_RA_1,0.0209342187031162,0.3402549549247554
OG0015466.fa.json,TX_maternal_00016079_RA_1,0.0005836640547043,0.009486601312476
OG0015466.fa.json,TX_paternal_00009595_RA_1,0.0007783589731405,0.0126510810399527
OG0015466.fa.json,buc_00018340_RA_1,0.0163337853051144,0.265481671972551
OG0013445.fa.json,Node2,0.0150917441073974,0.1172395123216955
OG0013445.fa.json,Rsag_NChap2_final_00009228_RA_1,0.0311870509956774,0.2422751554403097
OG0013445.fa.json,TX_maternal_00009197_RA_1,0.0019837880405722,0.015410965145659
OG0013445.fa.json,TX_paternal_00017048_RA_1,0.0010003979845194,0.0077715452235356
OG0013445.fa.json,buc_00004496_RA_1,0.0145941821087942,0.1133742250725265
OG0013790.fa.json,Rsag_NChap2_final_00010134_RA_1,0.0914811710320174,0.2192476693690372
OG0013790.fa.json,buc_00003203_RA_1,0.0538402111305148,0.129035742279369
OG0007918.fa.json,Node2,0.0385003864532738,0.1474460087623958
OG0007918.fa.json,Rsag_NChap2_final_00024208_RA_1,0.0426657824407346,0.1633983424879646
OG0007918.fa.json,TX_maternal_00020555_RA_1,0.0059753921530715,0.0228841267562296
OG0007918.fa.json,TX_paternal_00019948_RA_1,0.00680750756163,0.0260709024518592
OG0007918.fa.json,buc_00012887_RA_1,0.0840973380259685,0.3220699318049759
OG0011330.fa.json,Node3,0.0907188476664128,0.1805324299029074
OG0011330.fa.json,Rsag_NChap2_final_00004466_RA_1,0.232536058840286,0.4627516863623554
OG0011330.fa.json,TX_maternal_00006499_RA_1,0.0033019388574668,0.0065709283204444
OG0011330.fa.json,TX_paternal_00004533_RA_1,1.29548652597501e-10,4.384249067534716e-10
OG0011330.fa.json,buc_00019066_RA_1,0.0968109661934355,0.1926558749116463
OG0011517.fa.json,Rsag_NChap2_final_00003920_RA_1,0.0294550309952792,0.1712620552773776
OG0011517.fa.json,buc_00010900_RA_1,0.0322114065793673,0.1872886059784439
OG0011959.fa.json,Node2,0.033678554785333,0.0864813329617686
OG0011959.fa.json,Rsag_NChap2_final_00006195_RA_1,0.0866729546160332,0.2225627760664413
OG0011959.fa.json,TX_maternal_00008697_RA_1,0.021622073295523,0.0555221484981369
OG0011959.fa.json,TX_paternal_00002140_RA_1,0.0484221323662759,0.1243405656382396
OG0011959.fa.json,buc_00008522_RA_1,0.046494058859093,0.1193895703234979
OG0007299.fa.json,Node2,0.0316464179607842,0.1141045849475844
OG0007299.fa.json,Rsag_NChap2_final_00023186_RA_1,0.0616454868365572,0.2222694744818705
OG0007299.fa.json,TX_maternal_00017203_RA_1,0.0010183161419246,0.0036716490587882
OG0007299.fa.json,TX_paternal_00020572_RA_1,0.0051410070477471,0.0185364573053011
OG0007299.fa.json,buc_00038676_RA_1,0.0354158465928135,0.1276956678334968
OG0013678.fa.json,Node2,0.0603008663909644,0.1934520263544543
OG0013678.fa.json,Rsag_NChap2_final_00009849_RA_1,0.0826019406408147,0.2649964047642662
OG0013678.fa.json,TX_maternal_00010013_RA_1,1.3059889002903348e-10,4.2680924015582224e-10
OG0013678.fa.json,TX_paternal_00016203_RA_1,0.0049213600705892,0.0157882819112868
OG0013678.fa.json,buc_00002828_RA_1,0.0559494943920462,0.1794923308974266
OG0015138.fa.json,Node2,0.0373172413160198,0.1093214743495438
OG0015138.fa.json,Rsag_NChap2_final_00014427_RA_1,0.0611925125248526,0.179264475412817
OG0015138.fa.json,TX_maternal_00015016_RA_1,0.0041880340613032,0.0122689149053264
OG0015138.fa.json,TX_paternal_00010754_RA_1,0.0040746835193292,0.0119368526217836
OG0015138.fa.json,buc_00018739_RA_1,0.0346748463169367,0.101580534587482
OG0015522.fa.json,Node2,0.0816442220053083,0.1496375396787547
OG0015522.fa.json,Rsag_NChap2_final_00015486_RA_1,0.0341179378863174,0.0625313605644888
OG0015522.fa.json,TX_maternal_00016136_RA_1,0.0166473394993635,0.0305112457893191
OG0015522.fa.json,TX_paternal_00009513_RA_1,0.0024436612349316,0.0044787425983402
OG0015522.fa.json,buc_00018255_RA_1,0.1300369916015416,0.2383318134774607
OG0015305.fa.json,Node2,0.0594975209804488,0.2106478158314187
OG0015305.fa.json,Rsag_NChap2_final_00015027_RA_1,0.1006885724194578,0.3564825476730709
OG0015305.fa.json,TX_maternal_00015613_RA_1,0.0064816566780343,0.0229479615234005
OG0015305.fa.json,TX_paternal_00010132_RA_1,0.0010502211008319,0.0037182520781497
OG0015305.fa.json,buc_00016476_RA_1,0.0440452558912304,0.1559398912481146
OG0013501.fa.json,Node3,0.0181806571403276,0.2282857370774675
OG0013501.fa.json,Rsag_NChap2_final_00009372_RA_1,0.0327272960275227,0.4109408608571825
OG0013501.fa.json,TX_maternal_00009392_RA_1,0.0002229575752019,0.0027995706645326
OG0013501.fa.json,TX_paternal_00016854_RA_1,1.3204612546657118e-10,4.120502043353566e-10
OG0013501.fa.json,buc_00002482_RA_1,0.0145890938595019,0.1831882103766875
OG0013326.fa.json,Node2,0.0428132884006816,0.1539777245867602
OG0013326.fa.json,Rsag_NChap2_final_00021171_RA_1,0.0627471711430359,0.2256698094862264
OG0013326.fa.json,TX_maternal_00026467_RA_1,0.0030500889974446,0.0109696260473692
OG0013326.fa.json,TX_paternal_00029224_RA_1,1.3104540113428929e-10,4.221088996964233e-10
OG0013326.fa.json,buc_00020302_RA_1,0.0276364985818346,0.0993944947033869
OG0011049.fa.json,Node2,0.0391264753195463,0.179501696807664
OG0011049.fa.json,Rsag_NChap2_final_00003310_RA_1,0.060672155217227,0.2783474545438935
OG0011049.fa.json,TX_maternal_00005375_RA_1,0.001618457158571,0.007425044137029
OG0011049.fa.json,TX_paternal_00005671_RA_1,0.0011459475988914,0.0052572979491181
OG0011049.fa.json,buc_00006393_RA_1,0.0383118053582874,0.1757642111489149
OG0007412.fa.json,Node2,0.0183374110099508,0.070677244859246
OG0007412.fa.json,Rsag_NChap2_final_00021884_RA_1,0.0381006286735369,0.1468499266657383
OG0007412.fa.json,TX_maternal_00017765_RA_1,0.0024412882741359,0.0094093724042876
OG0007412.fa.json,TX_paternal_00021919_RA_1,0.0044591750564213,0.017186843178784
OG0007412.fa.json,buc_00008358_RA_1,0.0231648699689264,0.089283551862254
OG0011453.fa.json,Node2,0.0185188582659053,0.1860855939364902
OG0011453.fa.json,Rsag_NChap2_final_00004103_RA_1,0.0266555235899624,0.267846368696414
OG0011453.fa.json,TX_maternal_00006884_RA_1,1.35305435774905e-10,3.832425030456068e-10
OG0011453.fa.json,TX_paternal_00004126_RA_1,0.0006421427933597,0.0064525318666317
OG0011453.fa.json,buc_00011123_RA_1,0.0244174208697916,0.2453569329010853
OG0011786.fa.json,Node3,0.0178137549686361,0.059848672827928
OG0011786.fa.json,Rsag_NChap2_final_00005492_RA_1,0.0441882480266389,0.1484587614257571
OG0011786.fa.json,TX_maternal_00008077_RA_1,0.0036597513910673,0.0122956257128933
OG0011786.fa.json,TX_paternal_00002844_RA_1,0.0037183856655789,0.0124926186275217
OG0011786.fa.json,buc_00018891_RA_1,0.0442128709647726,0.1485414868349152
OG0009948.fa.json,Node3,0.0108745356899886,0.0347412049617101
OG0009948.fa.json,Rsag_NChap2_final_00007840_RA_1,0.0893111354087804,0.2853249599848181
OG0009948.fa.json,TX_maternal_00001477_RA_1,1.311453825393589e-10,4.21074881240031e-10
OG0009948.fa.json,TX_paternal_00000448_RA_1,0.0088219372576035,0.0281837072554654
OG0009948.fa.json,buc_00023036_RA_1,0.0677113965035004,0.2163196269922014
OG0009321.fa.json,Rsag_NChap2_final_00028628_RA_1,0.0426733120728882,0.1872666137608001
OG0009321.fa.json,buc_00036671_RA_1,0.0313017429860104,0.1373638728531041
OG0009506.fa.json,Node2,0.0401016272717229,0.1109345709950212
OG0009506.fa.json,Rsag_NChap2_final_00006348_RA_1,0.1565922827919703,0.4331868528663801
OG0009506.fa.json,TX_maternal_00000060_RA_1,0.0019699506948605,0.0054495453198178
OG0009506.fa.json,TX_paternal_00001991_RA_1,0.0220855133961322,0.0610959484811812
OG0009506.fa.json,buc_00024530_RA_1,0.061042911049781,0.1688651960108786
OG0014621.fa.json,Node2,0.0366911702150956,0.0896144817119323
OG0014621.fa.json,Rsag_NChap2_final_00012836_RA_1,0.0881534569607259,0.2153059253858417
OG0014621.fa.json,TX_maternal_00013298_RA_1,0.0276806732853934,0.0676072519727728
OG0014621.fa.json,TX_paternal_00012699_RA_1,0.0064054736916797,0.0156447232844902
OG0014621.fa.json,buc_00031909_RA_1,0.05978254433208,0.1460128334510251
OG0014006.fa.json,Node2,0.0238971167418898,0.0769785965103538
OG0014006.fa.json,Rsag_NChap2_final_00011303_RA_1,0.0483796359960483,0.1558429210888587
OG0014006.fa.json,TX_maternal_00010959_RA_1,0.0013197834123379,0.0042513528253947
OG0014006.fa.json,TX_paternal_00014447_RA_1,0.0006906418163596,0.0022247302169946
OG0014006.fa.json,buc_00001871_RA_1,0.0262466324992522,0.0845469750488274
OG0014852.fa.json,Node2,0.0381520479039341,0.1710411208133101
OG0014852.fa.json,Rsag_NChap2_final_00013750_RA_1,0.0461921662282672,0.2070861282301663
OG0014852.fa.json,TX_maternal_00014139_RA_1,0.0022673259946151,0.0101647487008985
OG0014852.fa.json,TX_paternal_00011738_RA_1,0.0016870360891276,0.0075632255511803
OG0014852.fa.json,buc_00017863_RA_1,0.049420618840353,0.2215597458628092
OG0012218.fa.json,Node2,0.0374204981482749,0.1375036708164948
OG0012218.fa.json,Rsag_NChap2_final_00016946_RA_1,0.0315109914719566,0.1157888647364533
OG0012218.fa.json,TX_maternal_00022709_RA_1,0.0248192961574497,0.0911998636471491
OG0012218.fa.json,TX_paternal_00026114_RA_1,0.0166652788563389,0.0612374802934783
OG0012218.fa.json,buc_00026410_RA_1,0.0302776136777544,0.1112567504515404
OG0012871.fa.json,Node2,0.0257594949101116,0.0848195266250968
OG0012871.fa.json,Rsag_NChap2_final_00017994_RA_1,0.1081907346326346,0.3562448304512111
OG0012871.fa.json,TX_maternal_00024716_RA_1,0.0213871975605123,0.0704226530547383
OG0012871.fa.json,TX_paternal_00027328_RA_1,0.0060864660446757,0.0200411991978333
OG0012871.fa.json,buc_00025055_RA_1,0.0271909749964555,0.0895330298875106
OG0010485.fa.json,Node2,0.004862082199477,0.1244724611641968
OG0010485.fa.json,Rsag_NChap2_final_00001126_RA_1,0.0088699153722656,0.2270755925975071
OG0010485.fa.json,TX_maternal_00003233_RA_1,0.0001490645265903,0.0038161486654772
OG0010485.fa.json,TX_paternal_00008058_RA_1,0.0002132147873191,0.0054584369916792
OG0010485.fa.json,buc_00030255_RA_1,0.003642950709334,0.0932619034576248
OG0010177.fa.json,Node2,0.0202858749705152,0.1087428032281581
OG0010177.fa.json,Rsag_NChap2_final_00000175_RA_1,0.0341869614011524,0.183259830893049
OG0010177.fa.json,TX_maternal_00002134_RA_1,0.0023272343446711,0.0124751822031938
OG0010177.fa.json,TX_paternal_00009160_RA_1,0.000696261943569,0.0037323248632276
OG0010177.fa.json,buc_00037336_RA_1,0.0310577179692434,0.1664854643318986
OG0010750.fa.json,Node2,0.0448367464819174,0.1273792058170832
OG0010750.fa.json,Rsag_NChap2_final_00002096_RA_1,0.0843399452425403,0.2396060393896726
OG0010750.fa.json,TX_maternal_00004188_RA_1,0.0057881164652071,0.0164437818612064
OG0010750.fa.json,TX_paternal_00007054_RA_1,0.0027927703358469,0.0079341365135214
OG0010750.fa.json,buc_00007735_RA_1,0.0292888950534143,0.0832084502979811
OG0010923.fa.json,Rsag_NChap2_final_00002783_RA_1,0.0813340432738075,0.1940690183454562
OG0010923.fa.json,buc_00007380_RA_1,0.1133613825716517,0.2704886090551572
OG0012999.fa.json,Node3,0.0089143310863661,0.0849730889440368
OG0012999.fa.json,Rsag_NChap2_final_00018481_RA_1,0.0381685393798205,0.3638297321653081
OG0012999.fa.json,TX_maternal_00025300_RA_1,0.006891013067755,0.0656864391335465
OG0012999.fa.json,TX_paternal_00027953_RA_1,1.3212194426313578e-10,4.1131365891436155e-10
OG0012999.fa.json,buc_00019337_RA_1,0.014036708696842,0.1338005605830051
OG0012602.fa.json,Node2,0.0138880889434381,0.0814389998682838
OG0012602.fa.json,Rsag_NChap2_final_00017300_RA_1,0.0232553910781874,0.1363683512300824
OG0012602.fa.json,TX_maternal_00024008_RA_1,0.0222798700036407,0.1306479485897283
OG0012602.fa.json,TX_paternal_00026529_RA_1,1.29241043271808e-10,4.419850621281091e-10
OG0012602.fa.json,buc_00041084_RA_1,0.018004076505089,0.1055749275582864
OG0012025.fa.json,Node3,0.0069774729605897,0.2134148327526336
OG0012025.fa.json,Rsag_NChap2_final_00015684_RA_1,0.0114102000400138,0.3489953951763966
OG0012025.fa.json,TX_maternal_00022153_RA_1,0.0003062787638811,0.0093679232493734
OG0012025.fa.json,TX_paternal_00024584_RA_1,6.891026526904989e-05,0.002107707592763
OG0012025.fa.json,buc_00026951_RA_1,0.0058584523006924,0.1791881709901867
OG0008022.fa.json,Node2,0.0198611778661657,0.0958539109280906
OG0008022.fa.json,Rsag_NChap2_final_00024723_RA_1,0.0542125039712715,0.2616400981788404
OG0008022.fa.json,TX_maternal_00021195_RA_1,0.0067747882232057,0.0326964468713662
OG0008022.fa.json,TX_paternal_00019288_RA_1,0.0016789165348618,0.0081027780463362
OG0008022.fa.json,buc_00039868_RA_1,0.062221374369567,0.3002924658765593
OG0007093.fa.json,Node3,0.0319816406451295,0.1244601273144861
OG0007093.fa.json,Rsag_NChap2_final_00019659_RA_1,0.0697992189184687,0.271631457855407
OG0007093.fa.json,TX_maternal_00016348_RA_1,0.0086775489665434,0.0337696511926179
OG0007093.fa.json,TX_paternal_00023116_RA_1,0.0964785705189871,0.3754571350216642
OG0007093.fa.json,buc_00028875_RA_1,0.0201243475477866,0.0783161466201991
OG0013472.fa.json,Node2,0.03043611867219,0.1514953142367351
OG0013472.fa.json,Rsag_NChap2_final_00009282_RA_1,0.0424483219324499,0.2112858718695451
OG0013472.fa.json,TX_maternal_00009263_RA_1,0.0027834843215849,0.0138547505519106
OG0013472.fa.json,TX_paternal_00016981_RA_1,0.002910542480952,0.0144871805929078
OG0013472.fa.json,buc_00004569_RA_1,0.0431413748358896,0.2147355320749119
OG0011886.fa.json,Node2,0.022210714768657,0.0883947107955886
OG0011886.fa.json,Rsag_NChap2_final_00005837_RA_1,0.0492829151593619,0.1961372732958087
OG0011886.fa.json,TX_maternal_00008408_RA_1,1.30269328544543e-10,4.3036742077989764e-10
OG0011886.fa.json,TX_paternal_00002469_RA_1,0.0393066684150166,0.1564335782559592
OG0011886.fa.json,buc_00019843_RA_1,0.0117267938555774,0.0466705624839256
OG0011520.fa.json,Node2,0.0075300971507963,0.0821559474735365
OG0011520.fa.json,Rsag_NChap2_final_00003926_RA_1,0.015325051966522,0.1672015830841774
OG0011520.fa.json,TX_maternal_00007095_RA_1,0.0003048244286182,0.003325739262682
OG0011520.fa.json,TX_paternal_00003914_RA_1,0.0006499997302077,0.0070917204152028
OG0011520.fa.json,buc_00010894_RA_1,0.0131497898671485,0.1434687260972782
OG0007489.fa.json,Node2,0.023957503177418,0.1188147991108431
OG0007489.fa.json,Rsag_NChap2_final_00019503_RA_1,0.0401651094580741,0.1991947731858935
OG0007489.fa.json,TX_maternal_00018122_RA_1,0.0033793867257547,0.0167597245825212
OG0007489.fa.json,TX_paternal_00023969_RA_1,0.0046126797275086,0.0228761157257483
OG0007489.fa.json,buc_00028309_RA_1,0.0311632876411147,0.1545511539033221
OG0013068.fa.json,Node3,0.0099166793807211,0.1353444761556279
OG0013068.fa.json,Rsag_NChap2_final_00018664_RA_1,0.0158886716132957,0.2168512113531623
OG0013068.fa.json,TX_maternal_00025501_RA_1,0.0003175101191798,0.0043334304866252
OG0013068.fa.json,TX_paternal_00028141_RA_1,0.000347448695414,0.0047420371140762
OG0013068.fa.json,buc_00018456_RA_1,0.0092297758855516,0.1259695039341879
OG0015451.fa.json,Node2,0.0252620106840473,0.1574165266146416
OG0015451.fa.json,Rsag_NChap2_final_00015374_RA_1,0.0259428448716865,0.1616590453262003
OG0015451.fa.json,TX_maternal_00016016_RA_1,0.0003072568852544,0.0019146263636781
OG0015451.fa.json,TX_paternal_00009667_RA_1,1.320342982755561e-10,4.1216541451855527e-10
OG0015451.fa.json,buc_00016269_RA_1,0.0215754171521245,0.134444057950389
OG0009475.fa.json,Node2,0.0153973471182607,0.1106798094032019
OG0009475.fa.json,Rsag_NChap2_final_00029002_RA_1,0.0315244034108133,0.2266049426735652
OG0009475.fa.json,TX_maternal_00030580_RA_1,0.0015329917857201,0.0110195111766334
OG0009475.fa.json,TX_paternal_00033656_RA_1,0.0012241082522439,0.0087991825479184
OG0009475.fa.json,buc_00036471_RA_1,0.0372834906757394,0.268002637739001
OG0009252.fa.json,Rsag_NChap2_final_00028429_RA_1,0.0056818711477152,0.0829533235357153
OG0009252.fa.json,buc_00037885_RA_1,0.0100940677025648,0.1473698438689489
OG0012902.fa.json,Node2,0.0274772498964544,0.106419832210483
OG0012902.fa.json,Rsag_NChap2_final_00018191_RA_1,0.0373968812964972,0.1448387246819092
OG0012902.fa.json,TX_maternal_00024973_RA_1,1.3168987361919878e-10,4.1555821648785806e-10
OG0012902.fa.json,TX_paternal_00027589_RA_1,0.0004416552828364,0.001710538036792
OG0012902.fa.json,buc_00024728_RA_1,0.0276215683278503,0.1069787798239416
OG0010623.fa.json,Node2,0.0365978987929999,0.0943024433203177
OG0010623.fa.json,Rsag_NChap2_final_00001532_RA_1,0.051554564977903,0.1328415456097779
OG0010623.fa.json,TX_maternal_00003662_RA_1,0.0064008711601777,0.0164932362154838
OG0010623.fa.json,TX_paternal_00007570_RA_1,0.0072225999788234,0.0186105991762183
OG0010623.fa.json,buc_00007255_RA_1,0.1168071716669052,0.3009790739033308
OG0010004.fa.json,Node3,0.0198788039639978,0.1259455099996346
OG0010004.fa.json,Rsag_NChap2_final_00007976_RA_1,0.0275278773190773,0.1744075023043451
OG0010004.fa.json,TX_maternal_00001631_RA_1,0.0009562307535711,0.0060583609634646
OG0010004.fa.json,TX_paternal_00000268_RA_1,0.0004962253762593,0.0031439194330268
OG0010004.fa.json,buc_00022798_RA_1,0.0214695234060711,0.1360237808936537
OG0010850.fa.json,Node2,0.0116697921974815,0.1046135518041406
OG0010850.fa.json,Rsag_NChap2_final_00002479_RA_1,0.0206821598152554,0.1854046893587082
OG0010850.fa.json,TX_maternal_00004500_RA_1,0.0012128443820537,0.0108725122474524
OG0010850.fa.json,TX_paternal_00006628_RA_1,0.00130785512187,0.0117242335792054
OG0010850.fa.json,buc_00029843_RA_1,0.024350292033671,0.2182875662224854
OG0012156.fa.json,Node2,0.032649694668427,0.1372015487742687
OG0012156.fa.json,Rsag_NChap2_final_00017100_RA_1,0.0646363630030746,0.2716169079441176
OG0012156.fa.json,TX_maternal_00022533_RA_1,0.0027305444833747,0.0114743778133499
OG0012156.fa.json,TX_paternal_00026306_RA_1,0.0015500937951316,0.0065138517097101
OG0012156.fa.json,buc_00026911_RA_1,0.047086319111747,0.1978675749901696
OG0012771.fa.json,Node2,0.0514230163727762,0.1416535944378635
OG0012771.fa.json,Rsag_NChap2_final_00017714_RA_1,0.0744974184865559,0.2052160267780234
OG0012771.fa.json,TX_maternal_00024440_RA_1,0.001199322665257,0.003303741756277
OG0012771.fa.json,TX_paternal_00026995_RA_1,0.008275399488426,0.0227960194798179
OG0012771.fa.json,buc_00025296_RA_1,0.0488770190770119,0.1346402044461199
OG0014175.fa.json,Node3,0.0263212017722085,0.0816071301443931
OG0014175.fa.json,Rsag_NChap2_final_00010820_RA_1,0.0257145315315758,0.0797261895357344
OG0014175.fa.json,TX_maternal_00011468_RA_1,0.0175842378292783,0.0545187563031042
OG0014175.fa.json,TX_paternal_00014986_RA_1,0.0120819933285174,0.0374594142963891
OG0014175.fa.json,buc_00001447_RA_1,0.0233630125553249,0.0724354618253251
OG0014752.fa.json,Node2,0.0528023795932572,0.1121210764228046
OG0014752.fa.json,Rsag_NChap2_final_00013381_RA_1,0.0751110435564411,0.1594915062476415
OG0014752.fa.json,TX_maternal_00013791_RA_1,0.0051684155213223,0.0109746628109349
OG0014752.fa.json,TX_paternal_00012105_RA_1,0.0113507947819222,0.0241023858963732
OG0014752.fa.json,buc_00032281_RA_1,0.0466642174571226,0.0990872444011694
OG0014487.fa.json,Node3,0.0403816730477419,0.0825456492180216
OG0014487.fa.json,Rsag_NChap2_final_00012331_RA_1,0.1229935781104805,0.2514156543928732
OG0014487.fa.json,TX_maternal_00012659_RA_1,0.0110432058895135,0.0225738195274984
OG0014487.fa.json,TX_paternal_00013349_RA_1,0.0521796660164613,0.1066623565154441
OG0014487.fa.json,buc_00029328_RA_1,0.0456164600449504,0.0932462680530008
OG0014921.fa.json,Node2,0.0213709865407739,0.0752569467204941
OG0014921.fa.json,Rsag_NChap2_final_00013960_RA_1,0.0330807432249812,0.1164923166091053
OG0014921.fa.json,TX_maternal_00014383_RA_1,0.0354857646898057,0.1249614891433077
OG0014921.fa.json,TX_paternal_00011428_RA_1,0.0013344452509311,0.0046991876092914
OG0014921.fa.json,buc_00017551_RA_1,0.0207741720528966,0.0731552919358397
OG0014348.fa.json,Rsag_NChap2_final_00011879_RA_1,0.0735860158298596,0.2166666721442237
OG0014348.fa.json,buc_00021340_RA_1,0.02761163195436,0.0812996918035983
OG0008905.fa.json,Node3,0.0252302972661239,0.103533338617073
OG0008905.fa.json,Rsag_NChap2_final_00027355_RA_1,0.036747921508489,0.1507962811885057
OG0008905.fa.json,TX_maternal_00028820_RA_1,0.0177538567374148,0.0728535237601724
OG0008905.fa.json,TX_paternal_00031872_RA_1,0.0101345898940011,0.041587616514119
OG0008905.fa.json,buc_00023891_RA_1,0.0199505907879502,0.0818678927906597
OG0008284.fa.json,Rsag_NChap2_final_00026223_RA_1,0.0652793039167573,0.1741115876734303
OG0008284.fa.json,buc_00001011_RA_1,0.039389152695048,0.105057920372302
OG0009212.fa.json,Node2,0.0067616178292674,0.0711103474470732
OG0009212.fa.json,Rsag_NChap2_final_00028365_RA_1,0.0290380901635079,0.305386777671552
OG0009212.fa.json,TX_maternal_00029834_RA_1,0.0011565364539523,0.0121630223938086
OG0009212.fa.json,TX_paternal_00032877_RA_1,0.0009942295948938,0.0104560792579908
OG0009212.fa.json,buc_00037952_RA_1,0.040125670289843,0.4219922550941619
OG0009435.fa.json,Node2,0.0195459544603397,0.1399129923358814
OG0009435.fa.json,Rsag_NChap2_final_00028951_RA_1,0.0221479191586578,0.1585382617046752
OG0009435.fa.json,TX_maternal_00030528_RA_1,1.336613453491211e-10,3.9707665859116076e-10
OG0009435.fa.json,TX_paternal_00033599_RA_1,1.336613453491211e-10,3.9707665859116076e-10
OG0009435.fa.json,buc_00036536_RA_1,0.0184510299335215,0.1320753517008367
OG0009993.fa.json,Node2,0.0130643432320872,0.0936454644887931
OG0009993.fa.json,Rsag_NChap2_final_00007901_RA_1,0.0111378996726077,0.0798366798653295
OG0009993.fa.json,TX_maternal_00001545_RA_1,0.0035478419263145,0.025430999417294
OG0009993.fa.json,TX_paternal_00000368_RA_1,0.0016041713144287,0.0114987309496212
OG0009993.fa.json,buc_00022621_RA_1,0.0138851070365376,0.099528715283565
OG0009608.fa.json,Node2,0.027670675806926,0.1106933913581968
OG0009608.fa.json,Rsag_NChap2_final_00006511_RA_1,0.0538722010723003,0.2155096130731646
OG0009608.fa.json,TX_maternal_00000352_RA_1,1.2971573601812708e-10,4.3652203646915665e-10
OG0009608.fa.json,TX_paternal_00001834_RA_1,0.0005739582120693,0.0022960545465225
OG0009608.fa.json,buc_00032718_RA_1,0.0261222402799594,0.1044990511485316
OG0015411.fa.json,Node3,0.0187575576525099,0.1373145397515781
OG0015411.fa.json,Rsag_NChap2_final_00015285_RA_1,0.0365081922969076,0.2672579082672416
OG0015411.fa.json,TX_maternal_00015918_RA_1,0.0007745724479084,0.0056702509547967
OG0015411.fa.json,TX_paternal_00009767_RA_1,0.0016165312130126,0.0118338028660779
OG0015411.fa.json,buc_00016372_RA_1,0.0193235282369024,0.1414577225554647
OG0015236.fa.json,Node2,0.0211785787936371,0.0549046662355971
OG0015236.fa.json,Rsag_NChap2_final_00014813_RA_1,0.1047078156777951,0.2714510604354129
OG0015236.fa.json,TX_maternal_00015378_RA_1,0.0016372895336385,0.0042446113240833
OG0015236.fa.json,TX_paternal_00010391_RA_1,0.0025449420155842,0.006597666128408
OG0015236.fa.json,buc_00016881_RA_1,0.0388221223159521,0.1006448869437483
OG0007521.fa.json,Node2,0.0191159612045791,0.1234002398322771
OG0007521.fa.json,Rsag_NChap2_final_00019304_RA_1,0.0244122381340164,0.1575895665585817
OG0007521.fa.json,TX_maternal_00018209_RA_1,0.0029612731693994,0.0191160578012289
OG0007521.fa.json,TX_paternal_00021494_RA_1,0.0010764572875314,0.0069489096587391
OG0007521.fa.json,buc_00028116_RA_1,0.0222531870576404,0.1436521339710369
OG0007306.fa.json,Node3,0.0468202036452229,0.0954620707163342
OG0007306.fa.json,Rsag_NChap2_final_00023062_RA_1,0.0678256780299515,0.1382902928304365
OG0007306.fa.json,TX_maternal_00017231_RA_1,0.0114881298793537,0.023423235730697
OG0007306.fa.json,TX_paternal_00021981_RA_1,0.0115911958963226,0.023633377819674
OG0007306.fa.json,buc_00008252_RA_1,0.0516491538536203,0.1053078541685539
OG0013432.fa.json,Node2,0.0278435775737609,0.1046074673628465
OG0013432.fa.json,Rsag_NChap2_final_00009207_RA_1,0.0601078585587524,0.2258233819191646
OG0013432.fa.json,TX_maternal_00009171_RA_1,0.0010696234053206,0.0040185423430664
OG0013432.fa.json,TX_paternal_00017081_RA_1,0.0020133569427206,0.0075641203116759
OG0013432.fa.json,buc_00004474_RA_1,0.0273614941425876,0.1027962946908352
OG0013028.fa.json,Node2,0.0558138032428552,0.2788559552815799
OG0013028.fa.json,Rsag_NChap2_final_00018532_RA_1,0.0883761340809956,0.4415433075939643
OG0013028.fa.json,TX_maternal_00025365_RA_1,0.0005270170756317,0.0026330735684779
OG0013028.fa.json,TX_paternal_00028007_RA_1,0.0019428701456151,0.0097069341088654
OG0013028.fa.json,buc_00019402_RA_1,0.058836089335035,0.2939558486126604
